OrderId,OrderStatus,OrderType,IsBusinessOrder,IsReplacementOrder,PurchaseDate,Year,YearMonth,YearQuarter,YearWeek,weekday,LastUpdateDate,LatestShipDate,NumberOfItemsShipped,NumberOfItemsUnshipped,ShipDate,Amount,PostalCode,CountryCode,City,Province,Region
118,Shipped,StandardOrder,1,0,2022-08-27 19:04:45,2022,202208,2022Q3,2022W34,6,2022-08-28 17:25:58,2022-08-28 23:59:59,1,0,2022-08-28 23:59:59,18.98,20006,IT,PREGNANA MILANESE,MI,LOMBARDIA
172,Shipped,StandardOrder,1,0,2022-09-15 09:49:41,2022,202209,2022Q3,2022W37,4,2022-09-15 22:45:04,2022-09-15 23:59:59,1,0,2022-09-15 23:59:59,18.98,10128,IT,TORINO,TO,PIEMONTE
069,Shipped,StandardOrder,0,0,2022-08-17 16:39:43,2022,202208,2022Q3,2022W33,3,2022-08-18 18:03:55,2022-08-17 23:59:59,1,0,2022-08-17 23:59:59,18.99,38033,IT,CARANO,TN,TRENTINO-ALTO ADIGE
201,Shipped,StandardOrder,0,0,2022-09-19 13:58:42,2022,202209,2022Q3,2022W38,1,2022-09-19 23:45:35,2022-09-19 22:35:51,2,0,2022-09-19 22:35:51,45.98,20151,IT,MILANO,MI,LOMBARDIA
318,Shipped,StandardOrder,0,0,2022-10-03 07:17:53,2022,202210,2022Q4,2022W40,1,2022-10-03 21:34:49,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,19.99,46010,IT,BELFORTE,MN,LOMBARDIA
329,Shipped,StandardOrder,0,0,2022-10-04 11:27:14,2022,202210,2022Q4,2022W40,2,2022-10-04 17:46:53,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,18.99,30173,IT,MESTRE VENEZIA,VE,VENETO
482,Shipped,StandardOrder,0,0,2022-10-12 15:01:27,2022,202210,2022Q4,2022W41,3,2022-10-13 02:05:10,2022-10-12 23:59:59,1,0,2022-10-12 23:59:59,19.99,33010,IT,FELETTO UMBERTO,UD,FRIULI-VENEZIA GIULIA
163,Shipped,StandardOrder,0,0,2022-09-11 21:45:39,2022,202209,2022Q3,2022W36,7,2022-09-12 01:30:46,2022-09-12 23:59:59,1,0,2022-09-12 23:59:59,27.99,00054,IT,FIUMICINO,RM,LAZIO
325,Shipped,StandardOrder,0,0,2022-09-30 19:59:58,2022,202209,2022Q3,2022W39,5,2022-10-04 02:55:13,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,18.99,40056,IT,CRESPELLANO,BO,EMILIA-ROMAGNA
263,Shipped,StandardOrder,0,0,2022-09-28 18:40:23,2022,202209,2022Q3,2022W39,3,2022-09-29 10:47:18,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,19.99,95024,IT,PIANO D'API,CT,SICILIA
376,Shipped,StandardOrder,0,0,2022-10-02 14:10:21,2022,202210,2022Q4,2022W39,7,2022-10-07 09:07:00,2022-10-05 23:59:59,1,0,2022-10-05 23:59:59,15.57,6517,CH,ARBEDO,NaN,NAN
294,Shipped,StandardOrder,0,0,2022-09-30 12:27:14,2022,202209,2022Q3,2022W39,5,2022-10-02 19:35:50,2022-10-01 23:59:59,1,0,2022-10-01 23:59:59,20.99,10020,IT,RIVA PRESSO CHIERI,TO,PIEMONTE
340,Shipped,StandardOrder,0,0,2022-10-05 10:39:08,2022,202210,2022Q4,2022W40,3,2022-10-05 18:59:01,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,17.99,13100,IT,VERCELLI,VC,PIEMONTE
397,Shipped,StandardOrder,0,0,2022-10-08 14:22:00,2022,202210,2022Q4,2022W40,6,2022-10-08 22:42:48,2022-10-08 23:59:59,1,0,2022-10-08 23:59:59,18.99,00148,IT,ROMA,RM,LAZIO
489,Shipped,StandardOrder,1,0,2022-10-13 08:43:40,2022,202210,2022Q4,2022W41,4,2022-10-13 17:40:37,2022-10-13 23:59:59,1,0,2022-10-13 23:59:59,18.98,50142,IT,FIRENZE,FI,TOSCANA
243,Shipped,StandardOrder,0,0,2022-09-26 23:38:52,2022,202209,2022Q3,2022W39,1,2022-09-27 22:00:25,2022-09-27 23:59:59,1,0,2022-09-27 23:59:59,27.99,12034,IT,PAESANA,CN,PIEMONTE
254,Shipped,StandardOrder,0,0,2022-09-28 09:38:02,2022,202209,2022Q3,2022W39,3,2022-09-28 22:02:39,2022-09-28 23:59:59,1,0,2022-09-28 23:59:59,20.99,61011,IT,GABICCE MARE,PU,MARCHE
383,Shipped,StandardOrder,0,0,2022-10-07 13:12:48,2022,202210,2022Q4,2022W40,5,2022-10-07 22:13:12,2022-10-07 23:59:59,1,0,2022-10-07 23:59:59,18.99,20018,IT,SEDRIANO,MI,LOMBARDIA
445,Shipped,StandardOrder,0,0,2022-10-10 23:37:36,2022,202210,2022Q4,2022W41,1,2022-10-11 05:58:42,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,19.99,11020,IT,FENIS,AO,VALLE D'AOSTA
246,Shipped,StandardOrder,0,0,2022-09-27 19:28:33,2022,202209,2022Q3,2022W39,2,2022-09-28 01:49:15,2022-09-28 23:59:59,2,0,2022-09-28 23:59:59,43.98,16121,IT,GENOVA,GE,LIGURIA
043,Shipped,StandardOrder,0,0,2022-08-11 19:50:43,2022,202208,2022Q3,2022W32,4,2022-08-12 17:28:17,2022-08-12 23:59:59,1,0,2022-08-12 23:59:59,17.99,96014,IT,FLORIDIA,SR,SICILIA
269,Shipped,StandardOrder,0,0,2022-09-29 21:48:18,2022,202209,2022Q3,2022W39,4,2022-09-30 02:50:55,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,20.99,28017,IT,LAGNA,NO,PIEMONTE
344,Shipped,StandardOrder,0,0,2022-10-05 14:50:18,2022,202210,2022Q4,2022W40,3,2022-10-05 20:25:39,2022-10-05 23:59:59,1,0,2022-10-05 23:59:59,18.99,15067,IT,NOVI LIGURE,AL,PIEMONTE
374,Shipped,StandardOrder,0,0,2022-10-06 08:57:19,2022,202210,2022Q4,2022W40,4,2022-10-07 03:41:41,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,24.98,66023,IT,FRANCAVILLA AL MARE,CH,ABRUZZI
430,Shipped,StandardOrder,0,0,2022-10-10 09:25:08,2022,202210,2022Q4,2022W41,1,2022-10-10 19:44:41,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,18.99,84081,IT,BARONISSI,SA,CAMPANIA
218,Shipped,StandardOrder,0,0,2022-09-21 19:42:40,2022,202209,2022Q3,2022W38,3,2022-09-22 02:32:32,2022-09-22 23:59:59,1,0,2022-09-22 23:59:59,34.99,42123,IT,REGGIO EMILIA,RE,EMILIA-ROMAGNA
257,Shipped,StandardOrder,0,0,2022-09-28 22:32:52,2022,202209,2022Q3,2022W39,3,2022-09-29 02:26:18,2022-09-29 23:59:59,2,0,2022-09-29 23:59:59,41.98,12084,IT,MONDOVI,CN,PIEMONTE
017,Shipped,StandardOrder,0,0,2022-08-07 06:35:17,2022,202208,2022Q3,2022W31,7,2022-08-07 18:25:32,2022-08-07 23:59:59,1,0,2022-08-07 23:59:59,18.99,20121,IT,MILANO,MI,LOMBARDIA
111,Shipped,StandardOrder,0,0,2022-08-27 10:44:18,2022,202208,2022Q3,2022W34,6,2022-08-27 17:59:31,2022-08-27 23:59:59,1,0,2022-08-27 23:59:59,34.99,00124,IT,ROMA,RM,LAZIO
256,Shipped,StandardOrder,0,0,2022-09-28 17:19:45,2022,202209,2022Q3,2022W39,3,2022-09-29 01:54:20,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,20.99,44124,IT,FERRARA,FE,EMILIA-ROMAGNA
461,Shipped,StandardOrder,0,0,2022-10-11 20:47:22,2022,202210,2022Q4,2022W41,2,2022-10-12 01:36:02,2022-10-12 23:59:59,1,0,2022-10-12 23:59:59,19.99,50053,IT,EMPOLI,FI,TOSCANA
174,Shipped,StandardOrder,0,0,2022-09-11 11:28:22,2022,202209,2022Q3,2022W36,7,2022-09-16 02:55:56,2022-09-12 23:59:59,2,0,2022-09-12 23:59:59,41.98,23010,IT,ALBOSAGGIA,SO,LOMBARDIA
368,Shipped,StandardOrder,0,0,2022-10-05 13:15:28,2022,202210,2022Q4,2022W40,3,2022-10-07 00:19:40,2022-10-05 23:59:59,1,0,2022-10-05 23:59:59,19.99,50052,IT,CERTALDO,FI,TOSCANA
028,Shipped,StandardOrder,0,0,2022-08-09 19:30:03,2022,202208,2022Q3,2022W32,2,2022-08-10 06:27:11,2022-08-10 23:59:59,1,0,2022-08-10 23:59:59,19.99,48022,IT,LUGO,RA,EMILIA-ROMAGNA
040,Shipped,StandardOrder,0,0,2022-08-10 22:07:32,2022,202208,2022Q3,2022W32,3,2022-08-12 00:20:06,2022-08-11 23:59:59,2,0,2022-08-11 23:59:59,37.98,23888,IT,LA VALLETTA BRIANZA,LC,LOMBARDIA
141,Shipped,StandardOrder,0,0,2022-09-03 22:20:04,2022,202209,2022Q3,2022W35,6,2022-09-05 03:31:37,2022-09-04 23:59:59,1,0,2022-09-04 23:59:59,27.99,63100,IT,ASCOLI PICENO,AP,MARCHE
186,Shipped,StandardOrder,0,0,2022-09-17 11:02:35,2022,202209,2022Q3,2022W37,6,2022-09-18 00:27:55,2022-09-18 23:59:59,1,0,2022-09-18 23:59:59,27.99,20137,IT,MILANO,MI,LOMBARDIA
044,Shipped,StandardOrder,0,0,2022-08-12 13:47:02,2022,202208,2022Q3,2022W32,5,2022-08-12 20:39:24,2022-08-12 23:59:59,1,0,2022-08-12 23:59:59,18.99,36047,IT,MONTEGALDA,VI,VENETO
168,Canceled,StandardOrder,0,0,2022-09-08 14:54:18,2022,202209,2022Q3,2022W36,4,2022-09-13 15:01:59,2022-09-08 23:59:59,0,0,2022-09-08 23:59:59,0.0,NA,NA,NA,NaN,NAN
358,Shipped,StandardOrder,0,0,2022-10-06 14:58:44,2022,202210,2022Q4,2022W40,4,2022-10-06 18:41:00,2022-10-06 23:59:59,1,0,2022-10-06 23:59:59,19.99,21040,IT,MORAZZONE,VA,LOMBARDIA
429,Shipped,StandardOrder,0,0,2022-10-09 19:24:22,2022,202210,2022Q4,2022W40,7,2022-10-10 19:40:11,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,18.99,00040,IT,COLLE ROMITO,RM,LAZIO
011,Shipped,StandardOrder,0,0,2022-08-05 19:57:31,2022,202208,2022Q3,2022W31,5,2022-08-06 00:05:34,2022-08-05 23:59:59,1,0,2022-08-05 23:59:59,17.99,50124,IT,FIRENZE,FI,TOSCANA
213,Shipped,StandardOrder,0,0,2022-09-20 00:01:37,2022,202209,2022Q3,2022W38,2,2022-09-21 02:56:09,2022-09-20 23:59:59,1,0,2022-09-20 23:59:59,20.99,22100,IT,COMO,CO,LOMBARDIA
091,Shipped,StandardOrder,0,0,2022-08-22 21:17:40,2022,202208,2022Q3,2022W34,1,2022-08-23 01:53:35,2022-08-23 23:59:59,2,0,2022-08-23 23:59:59,37.98,00133,IT,ROMA,RM,LAZIO
095,Shipped,StandardOrder,0,0,2022-08-23 09:06:34,2022,202208,2022Q3,2022W34,2,2022-08-23 23:46:40,2022-08-24 23:59:59,1,0,2022-08-24 23:59:59,18.99,21040,IT,ORIGGIO,VA,LOMBARDIA
237,Shipped,StandardOrder,0,0,2022-09-26 09:35:42,2022,202209,2022Q3,2022W39,1,2022-09-27 02:16:37,2022-09-27 23:59:59,1,0,2022-09-27 23:59:59,20.99,20154,IT,MILANO,MI,LOMBARDIA
123,Shipped,StandardOrder,0,0,2022-08-29 12:13:24,2022,202208,2022Q3,2022W35,1,2022-08-29 15:30:52,2022-08-29 23:59:59,1,0,2022-08-29 23:59:59,27.99,10090,IT,GASSINO TORINESE,TO,PIEMONTE
396,Shipped,StandardOrder,0,0,2022-10-08 10:35:14,2022,202210,2022Q4,2022W40,6,2022-10-08 22:32:44,2022-10-09 23:59:59,1,0,2022-10-09 23:59:59,19.99,37016,IT,GARDA,VR,VENETO
060,Shipped,StandardOrder,0,0,2022-08-15 19:17:56,2022,202208,2022Q3,2022W33,1,2022-08-17 00:07:55,2022-08-16 23:59:59,1,0,2022-08-16 23:59:59,18.99,17052,IT,BORGHETTO SANTO SPIRITO,SV,LIGURIA
128,Shipped,StandardOrder,0,0,2022-08-31 09:07:55,2022,202208,2022Q3,2022W35,3,2022-09-01 14:45:52,2022-09-01 23:59:59,1,0,2022-09-01 23:59:59,27.99,10147,IT,TORINO,TO,PIEMONTE
231,Shipped,StandardOrder,0,0,2022-09-25 10:51:17,2022,202209,2022Q3,2022W38,7,2022-09-25 22:24:14,2022-09-25 23:59:59,1,0,2022-09-25 23:59:59,20.99,15121,IT,ALESSANDRIA,AL,PIEMONTE
456,Shipped,StandardOrder,0,0,2022-10-11 15:55:20,2022,202210,2022Q4,2022W41,2,2022-10-11 22:54:15,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,20.99,10064,IT,PINEROLO,TO,PIEMONTE
149,Shipped,StandardOrder,0,0,2022-08-29 10:24:42,2022,202208,2022Q3,2022W35,1,2022-09-07 02:00:04,2022-09-08 23:59:59,2,0,2022-09-08 23:59:59,41.98,25030,IT,RONCADELLE,BS,LOMBARDIA
362,Shipped,StandardOrder,0,0,2022-10-06 13:57:34,2022,202210,2022Q4,2022W40,4,2022-10-06 22:35:15,2022-10-07 23:59:59,1,0,2022-10-07 23:59:59,19.99,06019,IT,UMBERTIDE,PG,UMBRIA
025,Shipped,StandardOrder,0,0,2022-08-08 17:51:08,2022,202208,2022Q3,2022W32,1,2022-08-09 18:43:13,2022-08-08 23:59:59,1,0,2022-08-08 23:59:59,18.99,57025,IT,PIOMBINO,LI,TOSCANA
438,Shipped,StandardOrder,0,0,2022-10-10 18:55:24,2022,202210,2022Q4,2022W41,1,2022-10-10 23:46:56,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,19.99,24020,IT,SCANZOROSCIATE,BG,LOMBARDIA
472,Shipped,StandardOrder,0,0,2022-10-11 19:55:09,2022,202210,2022Q4,2022W41,2,2022-10-12 17:22:52,2022-10-12 23:59:59,1,0,2022-10-12 23:59:59,19.99,20121,IT,MILANO,MI,LOMBARDIA
206,Shipped,StandardOrder,0,0,2022-09-20 08:22:04,2022,202209,2022Q3,2022W38,2,2022-09-20 18:03:57,2022-09-21 23:59:59,1,0,2022-09-21 23:59:59,14.99,20151,IT,MILANO,MI,LOMBARDIA
258,Shipped,StandardOrder,0,0,2022-09-28 11:23:54,2022,202209,2022Q3,2022W39,3,2022-09-29 02:27:03,2022-09-29 23:59:59,1,0,2022-09-29 23:59:59,20.99,00148,IT,ROMA,RM,LAZIO
369,Shipped,StandardOrder,0,0,2022-10-06 20:15:17,2022,202210,2022Q4,2022W40,4,2022-10-07 01:22:00,2022-10-06 23:59:59,2,0,2022-10-06 23:59:59,39.98,29010,IT,CALENDASCO,PC,EMILIA-ROMAGNA
457,Shipped,StandardOrder,0,0,2022-10-11 15:37:50,2022,202210,2022Q4,2022W41,2,2022-10-11 22:55:19,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,20.99,12050,IT,GUARENE,CN,PIEMONTE
205,Shipped,StandardOrder,0,0,2022-09-19 22:31:50,2022,202209,2022Q3,2022W38,1,2022-09-20 17:24:23,2022-09-20 23:59:59,1,0,2022-09-20 23:59:59,22.99,80013,IT,CASALNUOVO DI NAPOLI,NaN,CAMPANIA
250,Shipped,StandardOrder,0,0,2022-09-26 23:39:52,2022,202209,2022Q3,2022W39,1,2022-09-28 12:38:27,2022-09-27 23:59:59,1,0,2022-09-27 23:59:59,19.66,37129,IT,PORTA VESCOVO,VR,VENETO
452,Shipped,StandardOrder,0,0,2022-10-11 18:54:58,2022,202210,2022Q4,2022W41,2,2022-10-11 21:22:24,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,19.99,48014,IT,CASTEL BOLOGNESE,RA,EMILIA-ROMAGNA
082,Shipped,StandardOrder,0,0,2022-08-19 22:56:39,2022,202208,2022Q3,2022W33,5,2022-08-21 00:22:33,2022-08-20 23:59:59,1,0,2022-08-20 23:59:59,18.99,23888,IT,LA VALLETTA BRIANZA,LC,LOMBARDIA
169,Shipped,StandardOrder,0,0,2022-09-12 14:26:25,2022,202209,2022Q3,2022W37,1,2022-09-13 16:48:11,2022-09-13 23:59:59,1,0,2022-09-13 23:59:59,34.99,87060,IT,MIRTO,CS,CALABRIA
411,Shipped,StandardOrder,0,0,2022-10-09 09:48:29,2022,202210,2022Q4,2022W40,7,2022-10-09 22:49:25,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,19.99,37023,IT,GREZZANA,VR,VENETO
377,Shipped,StandardOrder,0,0,2022-10-06 15:30:06,2022,202210,2022Q4,2022W40,4,2022-10-07 14:02:26,2022-10-07 23:59:59,1,0,2022-10-07 23:59:59,18.99,88841,IT,CAPO RIZZUTO,KR,CALABRIA
019,Canceled,StandardOrder,0,0,2022-08-08 17:30:52,2022,202208,2022Q3,2022W32,1,2022-08-08 17:37:04,2022-08-09 23:59:59,0,0,2022-08-09 23:59:59,0.0,NA,NA,NA,NaN,NAN
035,Shipped,StandardOrder,0,0,2022-08-10 22:07:09,2022,202208,2022Q3,2022W32,3,2022-08-11 12:33:30,2022-08-11 23:59:59,1,0,2022-08-11 23:59:59,18.99,33084,IT,CORDENONS,PN,FRIULI-VENEZIA GIULIA
066,Shipped,StandardOrder,0,0,2022-08-17 02:27:42,2022,202208,2022Q3,2022W33,3,2022-08-17 23:33:13,2022-08-17 23:59:59,1,0,2022-08-17 23:59:59,19.99,35010,IT,CAMPO SAN MARTINO,PD,VENETO
097,Shipped,StandardOrder,0,0,2022-08-24 12:23:15,2022,202208,2022Q3,2022W34,3,2022-08-24 18:08:07,2022-08-24 23:59:59,3,0,2022-08-24 23:59:59,56.97,00133,IT,ROMA,RM,LAZIO
098,Shipped,StandardOrder,0,0,2022-08-24 13:07:34,2022,202208,2022Q3,2022W34,3,2022-08-24 19:04:35,2022-08-24 23:59:59,1,0,2022-08-24 23:59:59,18.99,35142,IT,PADOVA,PD,VENETO
326,Shipped,StandardOrder,0,0,2022-09-30 09:14:19,2022,202209,2022Q3,2022W39,5,2022-10-04 08:44:49,2022-10-01 23:59:59,1,0,2022-10-01 23:59:59,27.99,56029,IT,STAFFOLI,PI,TOSCANA
417,Shipped,StandardOrder,0,0,2022-10-09 17:48:44,2022,202210,2022Q4,2022W40,7,2022-10-10 02:42:24,2022-10-09 23:59:59,1,0,2022-10-09 23:59:59,18.99,80017,IT,MELITO DI NAPOLI,NaN,CAMPANIA
029,Shipped,StandardOrder,0,0,2022-08-09 14:51:23,2022,202208,2022Q3,2022W32,2,2022-08-10 17:36:46,2022-08-10 23:59:59,1,0,2022-08-10 23:59:59,18.99,47923,IT,VERGIANO DI RIMINI,RN,EMILIA-ROMAGNA
106,Shipped,StandardOrder,0,0,2022-08-25 17:55:11,2022,202208,2022Q3,2022W34,4,2022-08-25 23:59:47,2022-08-26 23:59:59,1,0,2022-08-26 23:59:59,18.99,21056,IT,INDUNO OLONA,VA,LOMBARDIA
193,Shipped,StandardOrder,0,0,2022-09-17 23:28:45,2022,202209,2022Q3,2022W37,6,2022-09-18 08:42:10,2022-09-18 23:59:59,1,0,2022-09-18 23:59:59,34.99,39057,IT,GIRLAN,BZ,TRENTINO-ALTO ADIGE
416,Shipped,StandardOrder,0,0,2022-10-09 21:03:17,2022,202210,2022Q4,2022W40,7,2022-10-10 02:40:04,2022-10-09 23:59:59,4,0,2022-10-09 23:59:59,75.96,00188,IT,ROMA,RM,LAZIO
454,Shipped,StandardOrder,0,0,2022-10-10 06:49:15,2022,202210,2022Q4,2022W41,1,2022-10-11 22:25:55,2022-10-11 23:59:59,1,0,2022-10-11 23:59:59,18.99,25055,IT,TOLINE,BS,LOMBARDIA
285,Shipped,StandardOrder,0,0,2022-10-01 14:26:13,2022,202210,2022Q4,2022W39,6,2022-10-02 00:05:44,2022-10-02 23:59:59,1,0,2022-10-02 23:59:59,18.99,00066,IT,MANZIANA,RM,LAZIO
227,Shipped,StandardOrder,0,0,2022-09-22 15:34:02,2022,202209,2022Q3,2022W38,4,2022-09-25 09:32:26,2022-09-28 23:59:59,1,0,2022-09-28 23:59:59,20.99,00151,IT,ROMA,RM,LAZIO
287,Shipped,StandardOrder,0,0,2022-10-01 10:05:38,2022,202210,2022Q4,2022W39,6,2022-10-02 01:55:26,2022-10-02 23:59:59,1,0,2022-10-02 23:59:59,18.99,30175,IT,MARGHERA,VE,VENETO
251,Shipped,StandardOrder,0,0,2022-09-28 14:16:21,2022,202209,2022Q3,2022W39,3,2022-09-28 18:05:19,2022-09-28 23:59:59,1,0,2022-09-28 23:59:59,10.99,20024,IT,GARBAGNATE MILANESE,MI,LOMBARDIA
330,Shipped,StandardOrder,0,0,2022-10-03 16:33:47,2022,202210,2022Q4,2022W40,1,2022-10-04 18:02:31,2022-10-04 23:59:59,1,0,2022-10-04 23:59:59,19.99,82016,IT,MONTESARCHIO,BN,CAMPANIA
437,Shipped,StandardOrder,0,0,2022-10-10 16:57:13,2022,202210,2022Q4,2022W41,1,2022-10-10 23:42:15,2022-10-10 23:59:59,1,0,2022-10-10 23:59:59,19.99,47863,IT,NOVAFELTRIA,RN,EMILIA-ROMAGNA
004,Shipped,StandardOrder,0,0,2022-08-02 15:55:46,2022,202208,2022Q3,2022W31,2,2022-08-03 01:16:48,2022-08-03 23:59:59,1,0,2022-08-03 23:59:59,20.99,17051,IT,ANDORA,SV,LIGURIA
154,Shipped,StandardOrder,0,0,2022-09-08 17:34:10,2022,202209,2022Q3,2022W36,4,2022-09-08 22:14:20,2022-09-08 23:59:59,1,0,2022-09-08 23:59:59,20.99,61032,IT,FANO,PU,MARCHE
399,Shipped,StandardOrder,0,0,2022-10-08 11:17:02,2022,202210,2022Q4,2022W40,6,2022-10-09 00:03:24,2022-10-08 23:59:59,1,0,2022-10-08 23:59:59,18.99,60018,IT,MONTEMARCIANO,AN,MARCHE
138,Shipped,StandardOrder,1,0,2022-09-04 10:55:24,2022,202209,2022Q3,2022W35,7,2022-09-04 22:18:56,2022-09-05 23:59:59,3,0,2022-09-05 23:59:59,56.94,13886,IT,VIVERONE,BI,PIEMONTE
191,Shipped,StandardOrder,0,0,2022-09-17 16:04:27,2022,202209,2022Q3,2022W37,6,2022-09-18 02:34:50,2022-09-18 23:59:59,1,0,2022-09-18 23:59:59,27.99,25030,IT,CASTELCOVATI,BS,LOMBARDIA
